Date,Open,High,Low,Close,Volume,EMA20,EMA50,RSI,EMA12,EMA26,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Std,BB_Upper,BB_Lower,Wavelet_Smooth
2022-10-13,181.5,181.5,173.85,177.5,2550,185.92247371381086,192.6836332367832,35.36367245573224,181.60233077304017,188.57297554851596,-6.97064477547579,-7.081244247938473,0.11059947246268287,186.3375,10.210764121620077,206.75902824324015,165.91597175675986,178.98219081272086
2022-10-16,175.0,181.05,172.75,177.5,1070,185.12033336011459,192.08819663926232,35.36367245573224,180.97120296180321,187.75275513751478,-6.7815521757115675,-7.021305833493093,0.23975365778152558,185.1125,9.689140353481768,204.49078070696356,165.73421929303646,177.5826855123675
2022-10-17,174.95,174.95,170.55,171.0,11603,183.77553970677033,191.26120853576185,30.16751253206199,179.43717173691041,186.5118103125137,-7.074638575603274,-7.031972381915129,-0.04266619368814428,183.715,9.60355060436093,202.92210120872187,164.50789879127814,175.076148409894
2022-10-19,173.0,177.95,166.0,168.95,3956,182.36358354422077,190.38625918141827,28.733544277887944,177.82376070046266,185.21093547454973,-7.387174774087072,-7.103012860349518,-0.2841619137375533,182.39,9.726572393516143,201.84314478703226,162.9368552129677,170.7366431095406
2022-10-20,166.6,173.4,164.3,165.2,1235,180.72895654000925,189.39856274293126,26.273307668850435,175.88164366962226,183.7286439579164,-7.84700028829414,-7.251810345938443,-0.595189942355697,180.8025,9.815716117264758,200.43393223452952,161.1710677654705,167.21501766784453
2022-10-23,162.95,171.5,162.95,168.3,3110,179.54524639334173,188.5711681255614,31.49515393078387,174.71523695121883,182.58578144251518,-7.870544491296357,-7.375557175010026,-0.4949873162863314,178.9675,8.379380629666848,195.72626125933368,162.20873874066632,166.32303886925794
2022-10-31,165.95,170.0,163.7,165.0,2763,178.1599848320711,187.64680859122566,29.12991268595067,173.22058511256978,181.28313096529183,-8.062545852722053,-7.512954910552431,-0.5495909421696217,177.2225,7.3630920814555525,191.9486841629111,162.4963158370889,166.62356890459364
2022-11-01,162.7,171.85,162.7,170.0,3859,177.38284341949293,186.95477688176584,36.86622849816162,172.72511047986674,180.44734348638133,-7.722233006514585,-7.554810529744863,-0.16742247676972255,175.89749999999998,5.962679435675265,187.82285887135052,163.97214112864944,167.21088339222615
2022-11-02,167.7,175.0,167.7,172.0,4351,176.8701916652555,186.36831504326523,39.701673052889724,172.6135550214257,179.82161433924196,-7.208059317816264,-7.485460287359143,0.27740096954287896,175.2475,5.616715536774634,186.48093107354927,164.01406892645073,170.04614840989396
2022-11-03,172.0,176.0,166.8,168.0,3544,176.02541150665974,185.64798896313718,36.19994794367833,171.90377732582172,178.94593920300184,-7.042161877180121,-7.396800605323339,0.3546387281432182,174.5775,5.6433350302060425,185.86417006041208,163.2908299395879,170.95618374558302
2022-11-06,165.65,172.0,165.65,169.5,3670,175.4039437441207,185.01473449399455,38.39431845948817,171.53396542954144,178.24624000277947,-6.712274573238034,-7.259895398906278,0.5476208256682442,173.885,5.352473604250945,184.58994720850188,163.1800527914981,168.96289752650176
2022-11-07,167.2,177.5,167.2,172.2,12437,175.09880624468065,184.51219588638693,42.24498420565576,171.63643228653507,177.79837037294396,-6.161938086408895,-7.0403039364068025,0.8783658499979072,173.495,5.1643234641236155,183.82364692824723,163.16635307175278,169.95625441696112
2022-11-08,170.0,179.9,168.45,176.5,8425,175.23225326899677,184.19799212613646,47.83698373265904,172.384673473222,177.70219478976293,-5.317521316540933,-6.695747412433629,1.3782260958926962,173.57,5.198112005434774,183.96622401086955,163.17377598913043,173.62325088339225
2022-11-09,179.0,179.0,170.5,177.0,4003,175.4006101005209,183.9157179251115,48.46185767072907,173.0947237081109,177.6501803608916,-4.555456652780691,-6.267689260503042,1.7122326077223509,173.6625,5.243965830511432,184.15043166102285,163.17456833897714,176.62812720848058
2022-11-10,179.5,179.5,168.05,172.0,5339,175.07674247189988,183.44843486922477,42.9243072465744,172.92630467609382,177.23164848230704,-4.305343806213216,-5.875220169645077,1.5698763634318613,173.395,5.1820515140945185,183.75910302818906,163.03089697181096,175.65173144876323
2022-11-13,169.65,170.5,167.5,168.5,2810,174.45038604600464,182.8622217370983,39.52008266183135,172.24533472592555,176.58485970583985,-4.339524979914302,-5.568081131698923,1.2285561517846215,173.04500000000002,5.26807415125777,183.58114830251554,162.5088516974845,171.18657243816256
2022-11-14,170.5,172.5,166.55,170.5,1890,174.074158803528,182.37742872780035,42.33443270098359,171.97682169116777,176.1341293572591,-4.157307666091327,-5.285926438577404,1.1286187724860763,172.5475,4.994693895050571,182.53688779010116,162.55811220989887,168.96183745583042
2022-11-15,168.25,177.5,166.2,172.0,3244,173.87661986985867,181.97047073847486,44.42327578008607,171.98038758483426,175.82789755301766,-3.8475099681834024,-4.998243144498604,1.1507331763152013,172.095,4.576280378785301,181.2475607575706,162.9424392424294,170.55865724381627
2022-11-16,174.4,175.0,168.15,169.6,4460,173.46932273939595,181.48535423892685,41.813459059807386,171.61417411024436,175.36657180834968,-3.7523976981053124,-4.749074055219946,0.9966763571146338,171.55,4.152012828292784,179.85402565658558,163.24597434341445,171.2624028268551
2022-11-17,171.95,176.8,169.55,175.0,6300,173.61510152612013,181.23102662171405,49.06430776163656,172.13507040097602,175.33941834106452,-3.204347940088496,-4.440128832193656,1.2357808921051596,171.3125,3.7772126662802274,178.86692533256044,163.75807466743956,171.74113074204945
2022-11-22,177.5,180.0,171.0,175.0,3567,173.74699661887058,180.9866726365488,49.06430776163656,172.57582880082586,175.3142762417264,-2.7384474409005293,-4.099792553935031,1.3613451130345018,171.1875,3.598825649100488,178.38515129820098,163.98984870179902,174.41865724381628
2022-11-23,172.5,172.5,170.5,171.05,1085,173.49013979802578,180.59699919982143,44.37335292668814,172.34108590839114,174.99840392752444,-2.6573180191332995,-3.8112976469746846,1.1539796278413852,170.86499999999998,3.2780811139240593,177.4211622278481,164.30883777215186,174.14399293286218
2022-11-24,170.0,177.0,170.0,175.5,4113,173.68155505535665,180.3971168782598,50.155157430253894,172.82707269171559,175.03555919215225,-2.2084865004366634,-3.490735417667081,1.2822489172304175,171.08999999999997,3.4383518083358915,177.96670361667177,164.21329638332818,172.8341696113074
2022-11-27,175.5,177.45,173.5,176.5,3419,173.94997838341794,180.24428876538684,51.37818530632858,173.39213843145166,175.14403628902986,-1.7518978575782,-3.142967905649305,1.391070048071105,171.4675,3.601617874758716,178.67073574951743,164.26426425048257,175.1824734982332
2022-11-28,179.0,181.55,172.7,173.0,2796,173.85950425166385,179.96019900988148,47.02875536271376,173.33180944199756,174.98521878613874,-1.6534093441411812,-2.8450561933476806,1.1916468492064993,171.8575,3.2966200793176794,178.45074015863534,165.26425984136463,175.64385159010598
2022-11-29,171.5,177.25,171.5,177.25,1886,174.18240860864825,179.85391669576848,52.30836004058911,173.93460798938256,175.15298035753585,-1.2183723681532967,-2.5197194283088042,1.3013470601555075,172.305,3.394302501792731,179.09360500358548,165.51639499641453,174.77685512367492
2022-11-30,174.75,176.0,169.9,176.0,1515,174.35551255068174,179.70278270769913,50.70755063666933,174.2523606064006,175.21572255327393,-0.9633619468733343,-2.20844793202171,1.2450859851483758,172.855,3.0187527923042885,178.89250558460856,166.81749441539142,176.21890459363956
2022-12-01,173.5,175.5,172.5,175.5,2291,174.46451135537873,179.53796769955406,50.0477724548943,174.4443051284928,175.23678014192032,-0.79247501342752,-1.9252533483028722,1.1327783348753522,173.13,2.9954087674644487,179.1208175349289,167.1391824650711,176.3007067137809
2022-12-04,175.5,185.25,169.6,176.95,10881,174.70122455962837,179.4364787701598,51.998354072790775,174.8297966471862,175.3636853165929,-0.5338886694066787,-1.6469804125236336,1.113091743116955,173.3775,3.0998079312303712,179.57711586246074,167.17788413753925,175.91455830388688
2022-12-05,177.5,180.05,172.5,172.55,16723,174.49634603013996,179.16642077917317,46.11384831960607,174.47905870146528,175.15526418203046,-0.6762054805651871,-1.4528254261319444,0.7766199455667573,173.605,2.84049198851793,179.28598397703584,167.92401602296414,175.3051590106007
2022-12-06,170.5,175.5,170.5,174.95,1335,174.53955117012663,179.0010709446958,49.47269208367229,174.55151120893217,175.140059427806,-0.5885482188738251,-1.2799699846803207,0.6914217658064956,173.8775,2.6830106322234486,179.24352126444688,168.5114787355531,173.79681978798587
2022-12-07,172.5,175.5,171.15,173.5,2618,174.44054629678124,178.7853426723548,47.54448264750587,174.3897402537118,175.0185735442648,-0.6288332905529899,-1.1497426458548548,0.5209093553018649,173.9425,2.6558413772371896,179.25418275447439,168.6308172455256,173.8927915194346
2022-12-11,171.1,177.5,171.05,174.5,5210,174.44620855423065,178.61729001853698,49.02020094090957,174.4067032916023,174.98016068913407,-0.5734573975317687,-1.0344855961902377,0.461028198658469,173.8425,2.5913456674889077,179.02519133497782,168.65980866502218,174.15749116607773
2022-12-12,174.5,176.5,171.0,174.0,8010,174.40371250144676,178.4362198217316,48.28870398439936,174.34413355443272,174.90755619364265,-0.5634226392099322,-0.9402730047941766,0.37685036558424445,173.6925,2.483539229659079,178.65957845931814,168.72542154068185,174.13
2022-12-13,171.6,173.4,171.6,173.4,1180,174.3081208346423,178.23872100519313,47.375109244902,174.19888223836617,174.79588536448392,-0.5970031261177553,-0.8716190290588924,0.27461590294113714,173.7625,2.4528648663601595,178.6682297327203,168.85677026727967,173.91992932862192
2022-12-14,170.95,180.0,170.95,174.8,5119,174.35496646943827,178.1038692010679,49.76341338979668,174.29136189400214,174.7961901522999,-0.5048282582977777,-0.7982608749066695,0.29343261660889186,174.0775,2.123953302587294,178.32540660517458,169.8295933948254,173.87257950530034
2022-12-15,172.5,173.5,170.0,170.15,4937,173.9544934723489,177.79195276181036,42.813371048704255,173.6542292949249,174.4520279187962,-0.7977986238713015,-0.7981684246995959,0.00036980082829440875,174.06,2.156178393164724,178.37235678632945,169.74764321367056,173.06406360424026
2022-12-18,168.05,174.5,164.0,172.45,6993,173.81120837974424,177.58246441820995,46.77312180200189,173.46896324955185,174.30372955444093,-0.8347663048890865,-0.805488000737494,-0.029278304151592494,174.08249999999998,2.135802265141134,178.35410453028226,169.8108954697177,171.37491166077734
2022-12-19,170.05,174.85,165.3,173.5,4141,173.78156948643527,177.4223677743586,48.5254367688089,173.47373813423616,174.24419403188975,-0.7704558976535907,-0.7984815801207135,0.02802568246712278,174.27749999999997,1.866002975682441,178.00950595136484,170.5454940486351,172.2300706713781
2022-12-20,172.5,174.5,165.5,172.45,1150,173.65475334487002,177.22737295967787,46.86392095038802,173.31623995973828,174.11129077026828,-0.7950508105300003,-0.7977954262025708,0.0027446156725705606,174.15,1.900830843270748,177.9516616865415,170.3483383134585,173.28077738515898
2022-12-21,174.85,174.85,166.05,173.0,7414,173.59239588345383,177.0615936279258,47.87079285048452,173.26758765824007,174.0289729354336,-0.7613852771935115,-0.790513396400759,0.02912811920724756,174.05,1.9063605446788672,177.86272108935773,170.2372789106423,172.80395759717314
2022-12-22,170.55,170.55,165.8,166.25,5891,172.89312008502966,176.63760956408558,38.28303876802696,172.1879587877416,173.45275271799406,-1.2647939302524662,-0.8853695031711005,-0.3794244270813657,173.81,2.5103784575223873,178.8307569150448,168.78924308495522,170.56328621908128
2022-12-26,165.55,175.75,165.55,175.0,3105,173.09377531502682,176.57338958118027,51.76850468764754,172.62058051270444,173.56736362777227,-0.9467831150678307,-0.8976522255504467,-0.04913088951738409,173.78500000000003,2.4951057355493824,178.7752114710988,168.79478852890125,169.74007067137808
2022-12-27,177.5,181.45,171.0,178.0,22551,173.5610348088338,176.62933508780065,55.369258343006,173.4481835107499,173.8957070627521,-0.4475235520021954,-0.8076264908407964,0.360102938838601,173.86,2.601295223940904,179.06259044788183,168.6574095521182,174.82120141342756
2022-12-28,180.0,180.0,174.55,178.0,6525,173.9837933984687,176.68308665298494,55.369258343006,174.14846297063454,174.1997287618075,-0.051265791172966146,-0.6563543509072305,0.6050885597342643,174.11,2.7502918505406733,179.61058370108137,168.60941629891866,178.59628975265016
2022-12-29,180.0,187.5,175.5,186.4,11938,175.1662892652812,177.0641420783581,64.0779222531008,176.03331482130616,175.10345255722916,0.929862264077002,-0.33911102791038394,1.268973291987386,174.56750000000002,3.8437671694087068,182.25503433881744,166.8799656611826,181.14077738515903
2023-01-01,186.0,190.25,180.0,182.6,13556,175.8742617162068,177.28123454587345,58.51534342308594,177.04357407956675,175.65875236780477,1.3848217117619868,0.005675520024090219,1.3791461917378967,174.8975,4.236479266907848,183.3704585338157,166.4245414661843,184.5389399293286
2023-01-02,185.0,187.5,177.75,183.65,6960,176.6148082194252,177.5309900538784,59.559990028341026,178.05994729809495,176.25069663685628,1.8092506612386785,0.3663905482670079,1.4428601129716707,175.305,4.667522164691616,184.64004432938324,165.96995567061677,183.97932862190814
2023-01-03,181.0,191.4,181.0,185.95,18322,177.50387410328946,177.86114730666748,61.82753211633838,179.27380155992648,176.9691635526447,2.3046380072817954,0.7540400400699654,1.55059796721183,175.755,5.233945377105034,186.22289075421006,165.28710924578994,184.0181625441696
2023-01-04,187.0,199.5,183.55,199.0,34950,179.55112418869047,178.6901219220923,71.56865241289209,182.3086013199378,178.60107736355988,3.707523956377912,1.3447368233315546,2.3627871330463575,177.07750000000001,7.311013231671604,191.69952646334323,162.4554735366568,190.34583038869255
2023-01-05,201.0,204.0,192.8,201.45,14253,181.6367314088152,179.58266616044162,72.9635691431998,185.2534318861012,180.29359015144433,4.959841734656862,2.0677578055966164,2.892083929060246,178.40249999999997,9.090039010395916,196.5825780207918,160.22242197920815,199.16982332155473
2023-01-08,204.0,205.5,193.5,201.45,31897,183.5237093698804,180.4402086639537,72.9635691431998,187.74521159593178,181.8607316217077,5.884479974224064,2.8311022393221057,3.053377734901958,179.8,10.356894474594602,200.5137889491892,159.08621105081082,202.4752296819788
2023-01-09,200.0,208.6,197.5,207.0,23527,185.75954657274895,181.48176910850455,76.05060485356823,190.7074867350192,183.72289964972938,6.984587085289803,3.6617992085156454,3.3227878767741577,181.425,11.914117013464322,205.25323402692865,157.59676597307137,203.56780918727915
2023-01-10,210.0,213.5,198.6,202.5,35951,187.35387547058238,182.30601345719066,69.15575467564797,192.52171954501625,185.11379597197165,7.407923573044599,4.411024081421436,2.9968994916231626,182.85,12.660319277590126,208.17063855518023,157.52936144481976,205.0913427561837
2023-01-12,205.0,208.0,191.15,191.15,26029,187.71541114005072,182.65283645886947,55.49072469494778,192.3106857688599,185.56092219627004,6.74976357258987,4.878771979655124,1.8709915929347467,183.7375,12.584920749180421,208.90734149836086,158.56765850163916,199.433851590106
2023-01-17,193.5,205.0,186.5,205.0,20540,189.3615624600459,183.5291958134236,64.6659087560715,194.26288795826608,187.00085388543522,7.262034072830858,5.355424398290271,1.9066096745405865,185.2475,13.25029766299191,211.74809532598383,158.74690467401618,196.22936395759717
2023-01-18,207.5,216.5,205.5,209.9,32901,191.3176041305177,184.5633449972109,67.23898470059997,196.66859750314822,188.69708693095853,7.971510572189686,5.8786416330701545,2.0928689391195316,187.23499999999999,13.834825432105616,214.90465086421122,159.56534913578875,204.7079858657243
2023-01-19,207.75,219.5,204.15,216.4,34024,193.70640373713508,185.81184127183008,70.32598679440656,199.70419788727926,190.74915456570236,8.955043321576909,6.493921970771506,2.461121350805403,189.4325,14.818314370719362,219.06912874143873,159.79587125856128,213.05240282685511
2023-01-23,216.4,219.0,206.4,207.0,16873,194.9724605240746,186.64274945724853,61.32633398089301,200.826628981544,191.95292089416887,8.873708087375121,6.96987919409223,1.903828893282891,191.10750000000002,14.815934478583474,220.73936895716696,161.47563104283307,213.2016961130742
2023-01-24,207.5,214.7,204.5,214.25,19606,196.8084166646389,187.72538673343487,65.04211341162093,202.89176298438338,193.6045563834897,9.287206600893683,7.4333446754525205,1.8538619254411621,193.1975,14.992695370535566,223.18289074107113,163.21210925892885,210.6984098939929
2023-01-25,211.05,230.65,211.05,230.65,66151,200.03142460133998,189.40870490075113,71.67243203250804,207.16226098678592,196.34866331804602,10.813597668739902,8.109395274109998,2.7042023946299043,196.07999999999998,16.38261594688566,228.8452318937713,163.31476810622866,218.5043109540636
2023-01-26,234.25,236.0,227.55,234.0,18758,203.26652702025999,191.15738313993737,72.80700370425804,211.29114391189577,199.137651220413,12.153492691482768,8.918214757584552,3.2352779338982156,199.4675,16.886628741793093,233.24075748358618,165.69424251641382,231.35339222614843
2023-01-29,230.35,233.95,223.3,228.55,25831,205.67447682785428,192.62376027170453,68.03304216891534,213.94635254083488,201.31634372260464,12.630008818230237,9.66057356971369,2.9694352485165467,202.145,17.047548828281045,236.2400976565621,168.0499023434379,233.40989399293284
